Result Nnz: 4166
5291, 3
5299, 3
4420, 4
4428, 4
4444, 4
4540, 4
4612, 4
4660, 4
4676, 4
4684, 4
4692, 4
4740, 4
5036, 4
5044, 4
5100, 4
5364, 4
5380, 4
5388, 4
5404, 4
5548, 4
5572, 4
5612, 4
5628, 4
4613, 5
4661, 5
4677, 5
4693, 5
4901, 5
4989, 5
5053, 5
5309, 5
5325, 5
5493, 5
5509, 5
5637, 5
4678, 6
4806, 6
4990, 6
5054, 6
5078, 6
5110, 6
5126, 6
5158, 6
5174, 6
5246, 6
5254, 6
5270, 6
5310, 6
5318, 6
5350, 6
5390, 6
5582, 6
5654, 6
4927, 7
5335, 7
5351, 7
5383, 7
5415, 7
5511, 7
5607, 7
5623, 7
5655, 7
4992, 0
5024, 0
5072, 0
5320, 0
5392, 0
5432, 0
5440, 0
5584, 0
5608, 0
5185, 1
5225, 1
5297, 1
5393, 1
5553, 1
5585, 1
5593, 1
5609, 1
5633, 1
5681, 1
5410, 2
5434, 2
5666, 2
5682, 2
13575, 7
13580, 4
14203, 3
14191, 7
14208, 0
14387, 3
14464, 0
14501, 5
14517, 5
14505, 1
15290, 2
15535, 7
15543, 7
15551, 7
15536, 0
15544, 0
15552, 0
15537, 1
15545, 1
15553, 1
15530, 2
15538, 2
15546, 2
15554, 2
15531, 3
15539, 3
15555, 3
15532, 4
15540, 4
15548, 4
15556, 4
15533, 5
15541, 5
15549, 5
15557, 5
15534, 6
15550, 6
15768, 0
15739, 3
15878, 6
15886, 6
15894, 6
15902, 6
15910, 6
15911, 7
15919, 7
15935, 7
15943, 7
15959, 7
15864, 0
15896, 0
15928, 0
15936, 0
15944, 0
15952, 0
15960, 0
15968, 0
15992, 0
16000, 0
16008, 0
16032, 0
16040, 0
16056, 0
16064, 0
16072, 0
16088, 0
16096, 0
16104, 0
16112, 0
16120, 0
16128, 0
16136, 0
16152, 0
16160, 0
15865, 1
15889, 1
15913, 1
15929, 1
15937, 1
15945, 1
15953, 1
15961, 1
15977, 1
15993, 1
16001, 1
16009, 1
16017, 1
16025, 1
16041, 1
16049, 1
16057, 1
16073, 1
16089, 1
16097, 1
16105, 1
16113, 1
16129, 1
16137, 1
16145, 1
16161, 1
16169, 1
16177, 1
16185, 1
16193, 1
16209, 1
16217, 1
16225, 1
16241, 1
16257, 1
16273, 1
16289, 1
16297, 1
16305, 1
16321, 1
16329, 1
16337, 1
16345, 1
16353, 1
16361, 1
16369, 1
16377, 1
16385, 1
16393, 1
16417, 1
16433, 1
16441, 1
16457, 1
16465, 1
16489, 1
16505, 1
16513, 1
16529, 1
16537, 1
16545, 1
16553, 1
16561, 1
16577, 1
16585, 1
16601, 1
16609, 1
16625, 1
16633, 1
16641, 1
16657, 1
16673, 1
16681, 1
16697, 1
16705, 1
16713, 1
16721, 1
16729, 1
16793, 1
15874, 2
15906, 2
15914, 2
15938, 2
15946, 2
15954, 2
15962, 2
15978, 2
15986, 2
15994, 2
16002, 2
16010, 2
16018, 2
16034, 2
16090, 2
16098, 2
16106, 2
16114, 2
16122, 2
16130, 2
16146, 2
16162, 2
16170, 2
16178, 2
16186, 2
16194, 2
16202, 2
16210, 2
16226, 2
16234, 2
16242, 2
16250, 2
16258, 2
16266, 2
16274, 2
16298, 2
16306, 2
16314, 2
16338, 2
16346, 2
16378, 2
16386, 2
16402, 2
16434, 2
16442, 2
16450, 2
16458, 2
16466, 2
16474, 2
16482, 2
16490, 2
16498, 2
16522, 2
16530, 2
16546, 2
16554, 2
16570, 2
16586, 2
16602, 2
16610, 2
16618, 2
16634, 2
16642, 2
16650, 2
16658, 2
16666, 2
16674, 2
16682, 2
16690, 2
16698, 2
16706, 2
16714, 2
16722, 2
16786, 2
16810, 2
16826, 2
16914, 2
15931, 3
15939, 3
15955, 3
15979, 3
15987, 3
15995, 3
16003, 3
16011, 3
16035, 3
16043, 3
16051, 3
16075, 3
16083, 3
16107, 3
16115, 3
16123, 3
16131, 3
16139, 3
16155, 3
16163, 3
16171, 3
16179, 3
16187, 3
16195, 3
16203, 3
16211, 3
16235, 3
16251, 3
16259, 3
16275, 3
16283, 3
16291, 3
16299, 3
16307, 3
16323, 3
16331, 3
16339, 3
16355, 3
16363, 3
16371, 3
16379, 3
16403, 3
16427, 3
16435, 3
16443, 3
16451, 3
16459, 3
16467, 3
16475, 3
16483, 3
16507, 3
16515, 3
16531, 3
16539, 3
16547, 3
16587, 3
16611, 3
16619, 3
16635, 3
16643, 3
16659, 3
16667, 3
16675, 3
16691, 3
16699, 3
16715, 3
16723, 3
16795, 3
16803, 3
16819, 3
15900, 4
15916, 4
15924, 4
15940, 4
15948, 4
15956, 4
15964, 4
15972, 4
15988, 4
15996, 4
16004, 4
16020, 4
16036, 4
16044, 4
16052, 4
16060, 4
16068, 4
16076, 4
16084, 4
16092, 4
16100, 4
16108, 4
16116, 4
16132, 4
16156, 4
16172, 4
16196, 4
16204, 4
16228, 4
16236, 4
16252, 4
16260, 4
16268, 4
16276, 4
16284, 4
16292, 4
16300, 4
16308, 4
16316, 4
16324, 4
16332, 4
16348, 4
16364, 4
16380, 4
16396, 4
16404, 4
16412, 4
16428, 4
16436, 4
16444, 4
16460, 4
16468, 4
16476, 4
16492, 4
16500, 4
16516, 4
16524, 4
16548, 4
16556, 4
16564, 4
16580, 4
16588, 4
16612, 4
16628, 4
16636, 4
16644, 4
16668, 4
16676, 4
16684, 4
16700, 4
16708, 4
16716, 4
15893, 5
15933, 5
15941, 5
15957, 5
15965, 5
15973, 5
15981, 5
15989, 5
16013, 5
16021, 5
16029, 5
16045, 5
16053, 5
16077, 5
16101, 5
16109, 5
16125, 5
16133, 5
16141, 5
16149, 5
16157, 5
16173, 5
16181, 5
16189, 5
16205, 5
16213, 5
16221, 5
16237, 5
16253, 5
16261, 5
16269, 5
16277, 5
16285, 5
16293, 5
16301, 5
16309, 5
16317, 5
16325, 5
16333, 5
16341, 5
16349, 5
16365, 5
16373, 5
16381, 5
16397, 5
16405, 5
16413, 5
16421, 5
16429, 5
16437, 5
16453, 5
16461, 5
16477, 5
16485, 5
16509, 5
16517, 5
16525, 5
16533, 5
16541, 5
16549, 5
16565, 5
16621, 5
16629, 5
16637, 5
16669, 5
16677, 5
16685, 5
16693, 5
16725, 5
15942, 6
15958, 6
15974, 6
15982, 6
15990, 6
15998, 6
16006, 6
16022, 6
16030, 6
16038, 6
16046, 6
16054, 6
16078, 6
16094, 6
16118, 6
16166, 6
16174, 6
16206, 6
16222, 6
16230, 6
16238, 6
16246, 6
16254, 6
16262, 6
16270, 6
16286, 6
16310, 6
16318, 6
16334, 6
16342, 6
16350, 6
16358, 6
16382, 6
16390, 6
16398, 6
16406, 6
16430, 6
16446, 6
16454, 6
16470, 6
16478, 6
16486, 6
16502, 6
16518, 6
16534, 6
16542, 6
16550, 6
16566, 6
16582, 6
16590, 6
16598, 6
16630, 6
16646, 6
16654, 6
16662, 6
16678, 6
16686, 6
16726, 6
16806, 6
17326, 6
17390, 6
17398, 6
17406, 6
17422, 6
17438, 6
17446, 6
17454, 6
17462, 6
17470, 6
17478, 6
17486, 6
17502, 6
17510, 6
17662, 6
17670, 6
17710, 6
17718, 6
17758, 6
17766, 6
17774, 6
17782, 6
17878, 6
17894, 6
17910, 6
17918, 6
17934, 6
17942, 6
17950, 6
17966, 6
17974, 6
17990, 6
17998, 6
18014, 6
18030, 6
18038, 6
18062, 6
18070, 6
18078, 6
18086, 6
18102, 6
18110, 6
18118, 6
18150, 6
18182, 6
18198, 6
18206, 6
18254, 6
18270, 6
18278, 6
15983, 7
15991, 7
15999, 7
16007, 7
16015, 7
16031, 7
16071, 7
16079, 7
16095, 7
16103, 7
16111, 7
16127, 7
16135, 7
16143, 7
16151, 7
16167, 7
16175, 7
16191, 7
16199, 7
16207, 7
16215, 7
16223, 7
16231, 7
16239, 7
16247, 7
16255, 7
16263, 7
16271, 7
16279, 7
16287, 7
16295, 7
16311, 7
16319, 7
16335, 7
16343, 7
16351, 7
16359, 7
16367, 7
16375, 7
16391, 7
16407, 7
16431, 7
16447, 7
16463, 7
16479, 7
16487, 7
16495, 7
16503, 7
16511, 7
16527, 7
16535, 7
16543, 7
16551, 7
16559, 7
16567, 7
16575, 7
16591, 7
16599, 7
16607, 7
16615, 7
16623, 7
16639, 7
16647, 7
16655, 7
16671, 7
16679, 7
16687, 7
16695, 7
16703, 7
16711, 7
16719, 7
16727, 7
16783, 7
16807, 7
16176, 0
16192, 0
16208, 0
16216, 0
16224, 0
16264, 0
16272, 0
16304, 0
16320, 0
16328, 0
16336, 0
16368, 0
16376, 0
16384, 0
16400, 0
16408, 0
16424, 0
16432, 0
16448, 0
16456, 0
16464, 0
16472, 0
16480, 0
16496, 0
16504, 0
16512, 0
16520, 0
16528, 0
16536, 0
16552, 0
16568, 0
16592, 0
16600, 0
16624, 0
16656, 0
16664, 0
16672, 0
16680, 0
16696, 0
16712, 0
16720, 0
16728, 0
16816, 0
17296, 0
17376, 0
17384, 0
17392, 0
17400, 0
17408, 0
17416, 0
17424, 0
17432, 0
17440, 0
17456, 0
17464, 0
17472, 0
17480, 0
17488, 0
17496, 0
17504, 0
17672, 0
17696, 0
17704, 0
17720, 0
17760, 0
17792, 0
17800, 0
17808, 0
17856, 0
17872, 0
17880, 0
17944, 0
17968, 0
17976, 0
17984, 0
17992, 0
18000, 0
18008, 0
18040, 0
18056, 0
18064, 0
18104, 0
18112, 0
18120, 0
18128, 0
18136, 0
18144, 0
18168, 0
18192, 0
18208, 0
18216, 0
18224, 0
18256, 0
18304, 0
18312, 0
18320, 0
18328, 0
18336, 0
18344, 0
18360, 0
18368, 0
18376, 0
18384, 0
18392, 0
18400, 0
18408, 0
18416, 0
18440, 0
18448, 0
18456, 0
18464, 0
18472, 0
18480, 0
18488, 0
18512, 0
18528, 0
18544, 0
18552, 0
18560, 0
18600, 0
18608, 0
18632, 0
18656, 0
18672, 0
18704, 0
18720, 0
18728, 0
18744, 0
18752, 0
18776, 0
16809, 1
16817, 1
16825, 1
17377, 1
17393, 1
17401, 1
17409, 1
17417, 1
17425, 1
17433, 1
17441, 1
17449, 1
17457, 1
17481, 1
17489, 1
17497, 1
17505, 1
17673, 1
17681, 1
17689, 1
17721, 1
17737, 1
17777, 1
17785, 1
17793, 1
17801, 1
17817, 1
17849, 1
17857, 1
17873, 1
17889, 1
17897, 1
17913, 1
17929, 1
17937, 1
17953, 1
17961, 1
17977, 1
18001, 1
18017, 1
18033, 1
18073, 1
18081, 1
18105, 1
18113, 1
18129, 1
18137, 1
18145, 1
18153, 1
18161, 1
18177, 1
18185, 1
18201, 1
18217, 1
18225, 1
18233, 1
18289, 1
18297, 1
18305, 1
18313, 1
18329, 1
18337, 1
18345, 1
18353, 1
18361, 1
18369, 1
18377, 1
18393, 1
18425, 1
18449, 1
18457, 1
18465, 1
18489, 1
18497, 1
18505, 1
18521, 1
18545, 1
18553, 1
18561, 1
18569, 1
18601, 1
18617, 1
18625, 1
18649, 1
18657, 1
18673, 1
18681, 1
18705, 1
18713, 1
18737, 1
18745, 1
18753, 1
18785, 1
18809, 1
18825, 1
18833, 1
18841, 1
18849, 1
18857, 1
18865, 1
18889, 1
18905, 1
18913, 1
18921, 1
18929, 1
18961, 1
18977, 1
19001, 1
19025, 1
19041, 1
19065, 1
19089, 1
19121, 1
19129, 1
19137, 1
19153, 1
19161, 1
19169, 1
19177, 1
19193, 1
19201, 1
19209, 1
19217, 1
19241, 1
19249, 1
19257, 1
19273, 1
19289, 1
19297, 1
19313, 1
19321, 1
19337, 1
19345, 1
19353, 1
19377, 1
19393, 1
19401, 1
19417, 1
17378, 2
17386, 2
17402, 2
17410, 2
17418, 2
17426, 2
17434, 2
17442, 2
17458, 2
17466, 2
17474, 2
17482, 2
17490, 2
17498, 2
17506, 2
17666, 2
17674, 2
17682, 2
17730, 2
17738, 2
17770, 2
17778, 2
17794, 2
17802, 2
17818, 2
17850, 2
17858, 2
17866, 2
17882, 2
17890, 2
17898, 2
17906, 2
17922, 2
17954, 2
17962, 2
17970, 2
17986, 2
18002, 2
18010, 2
18018, 2
18026, 2
18050, 2
18066, 2
18122, 2
18130, 2
18138, 2
18146, 2
18154, 2
18170, 2
18178, 2
18186, 2
18202, 2
18210, 2
18218, 2
18234, 2
18242, 2
18266, 2
18282, 2
18298, 2
18330, 2
18370, 2
18386, 2
18418, 2
18426, 2
18434, 2
18442, 2
18450, 2
18482, 2
18490, 2
18498, 2
18506, 2
18514, 2
18546, 2
18554, 2
18562, 2
18570, 2
18586, 2
18610, 2
18618, 2
18658, 2
18666, 2
18682, 2
18714, 2
18722, 2
18746, 2
18762, 2
18778, 2
18802, 2
18818, 2
18826, 2
18834, 2
18866, 2
18882, 2
18890, 2
18898, 2
18906, 2
18922, 2
18930, 2
18938, 2
18946, 2
18970, 2
18978, 2
19002, 2
19010, 2
19018, 2
19034, 2
19042, 2
19090, 2
19098, 2
19114, 2
19154, 2
19194, 2
19202, 2
19226, 2
19234, 2
19266, 2
19290, 2
19306, 2
19322, 2
19330, 2
19346, 2
19354, 2
19362, 2
19370, 2
19378, 2
19386, 2
19402, 2
19410, 2
19418, 2
19426, 2
17283, 3
17363, 3
17379, 3
17387, 3
17395, 3
17403, 3
17411, 3
17419, 3
17427, 3
17435, 3
17443, 3
17451, 3
17459, 3
17467, 3
17475, 3
17491, 3
17499, 3
17667, 3
17675, 3
17707, 3
17731, 3
17755, 3
17771, 3
17779, 3
17787, 3
17795, 3
17811, 3
17827, 3
17843, 3
17859, 3
17883, 3
17907, 3
17939, 3
17947, 3
17955, 3
17963, 3
17971, 3
17987, 3
17995, 3
18003, 3
18011, 3
18035, 3
18075, 3
18091, 3
18115, 3
18123, 3
18131, 3
18155, 3
18163, 3
18171, 3
18195, 3
18211, 3
18219, 3
18235, 3
18243, 3
18251, 3
18267, 3
18283, 3
18299, 3
18307, 3
18315, 3
18331, 3
18347, 3
18355, 3
18371, 3
18379, 3
18387, 3
18395, 3
18403, 3
18411, 3
18419, 3
18427, 3
18435, 3
18443, 3
18451, 3
18475, 3
18491, 3
18499, 3
18507, 3
18531, 3
18547, 3
18563, 3
18579, 3
18611, 3
18651, 3
18659, 3
18691, 3
18723, 3
18763, 3
18787, 3
18795, 3
18803, 3
18819, 3
18827, 3
18835, 3
18843, 3
18851, 3
18859, 3
18867, 3
18875, 3
18891, 3
18907, 3
18915, 3
18931, 3
18939, 3
18947, 3
18979, 3
18987, 3
18995, 3
19011, 3
19059, 3
19083, 3
19091, 3
19115, 3
19131, 3
19139, 3
19155, 3
19163, 3
19179, 3
19187, 3
19195, 3
19203, 3
19211, 3
19235, 3
19275, 3
19291, 3
19299, 3
19307, 3
19323, 3
19339, 3
19347, 3
19371, 3
17332, 4
17380, 4
17388, 4
17396, 4
17404, 4
17412, 4
17420, 4
17436, 4
17444, 4
17468, 4
17476, 4
17484, 4
17492, 4
17500, 4
17508, 4
17668, 4
17684, 4
17692, 4
17708, 4
17716, 4
17724, 4
17732, 4
17764, 4
17772, 4
17796, 4
17820, 4
17868, 4
17876, 4
17884, 4
17908, 4
17916, 4
17924, 4
17956, 4
17980, 4
17996, 4
18004, 4
18012, 4
18020, 4
18052, 4
18068, 4
18076, 4
18084, 4
18100, 4
18124, 4
18132, 4
18140, 4
18172, 4
18204, 4
18212, 4
18244, 4
18260, 4
18292, 4
18300, 4
18308, 4
18324, 4
18340, 4
18348, 4
18372, 4
18380, 4
18388, 4
18396, 4
18404, 4
18412, 4
18436, 4
18444, 4
18460, 4
18500, 4
18540, 4
18548, 4
18556, 4
18572, 4
18628, 4
18660, 4
18668, 4
18708, 4
18716, 4
18724, 4
18740, 4
18748, 4
18756, 4
18796, 4
18804, 4
18812, 4
18828, 4
18836, 4
18860, 4
18876, 4
18884, 4
18940, 4
18948, 4
18956, 4
18988, 4
19004, 4
19012, 4
19036, 4
19044, 4
19052, 4
19060, 4
19084, 4
19092, 4
19108, 4
19116, 4
19124, 4
19132, 4
19156, 4
19164, 4
19172, 4
19220, 4
19236, 4
19260, 4
19276, 4
19284, 4
19300, 4
19316, 4
19324, 4
19332, 4
19356, 4
17381, 5
17389, 5
17397, 5
17405, 5
17413, 5
17429, 5
17445, 5
17453, 5
17469, 5
17477, 5
17485, 5
17493, 5
17501, 5
17661, 5
17677, 5
17685, 5
17701, 5
17709, 5
17725, 5
17733, 5
17765, 5
17789, 5
17797, 5
17829, 5
17837, 5
17853, 5
17861, 5
17877, 5
17893, 5
17925, 5
17941, 5
17949, 5
17957, 5
17981, 5
18005, 5
18013, 5
18029, 5
18061, 5
18069, 5
18085, 5
18101, 5
18109, 5
18133, 5
18149, 5
18173, 5
18189, 5
18197, 5
18205, 5
18213, 5
18221, 5
18229, 5
18237, 5
18253, 5
18261, 5
18269, 5
18277, 5
18293, 5
18317, 5
18325, 5
18333, 5
18357, 5
18365, 5
18373, 5
18389, 5
18405, 5
18421, 5
18429, 5
18469, 5
18477, 5
18485, 5
18493, 5
18501, 5
18509, 5
18517, 5
18549, 5
18565, 5
18581, 5
18613, 5
18621, 5
18629, 5
18645, 5
18653, 5
18661, 5
18677, 5
18693, 5
18701, 5
18749, 5
18765, 5
18773, 5
18789, 5
18797, 5
18805, 5
18821, 5
18837, 5
18885, 5
18901, 5
18909, 5
18933, 5
18965, 5
18989, 5
18997, 5
19005, 5
19021, 5
19029, 5
19037, 5
19053, 5
19069, 5
19085, 5
19093, 5
19117, 5
19125, 5
19133, 5
19141, 5
19149, 5
19173, 5
19189, 5
19213, 5
19229, 5
19237, 5
19269, 5
19277, 5
19293, 5
19301, 5
19317, 5
19349, 5
19357, 5
19365, 5
19373, 5
19381, 5
19405, 5
19413, 5
18326, 6
18334, 6
18342, 6
18350, 6
18358, 6
18374, 6
18398, 6
18422, 6
18438, 6
18446, 6
18454, 6
18462, 6
18470, 6
18478, 6
18518, 6
18526, 6
18534, 6
18558, 6
18566, 6
18582, 6
18606, 6
18630, 6
18646, 6
18654, 6
18678, 6
18686, 6
18702, 6
18710, 6
18718, 6
18726, 6
18750, 6
18766, 6
18774, 6
18782, 6
18806, 6
18814, 6
18822, 6
18862, 6
18886, 6
18894, 6
18918, 6
18926, 6
18934, 6
18942, 6
18950, 6
18958, 6
18974, 6
18982, 6
18990, 6
18998, 6
19030, 6
19038, 6
19054, 6
19062, 6
19070, 6
19078, 6
19102, 6
19134, 6
19142, 6
19158, 6
19166, 6
19174, 6
19190, 6
19198, 6
19214, 6
19238, 6
19246, 6
19262, 6
19270, 6
19278, 6
19286, 6
19302, 6
19310, 6
19334, 6
19350, 6
19374, 6
19390, 6
19406, 6
19422, 6
19598, 6
19694, 6
19702, 6
19710, 6
19718, 6
19726, 6
19734, 6
19742, 6
19750, 6
19758, 6
19774, 6
19782, 6
19790, 6
19798, 6
19806, 6
19814, 6
19830, 6
19838, 6
19846, 6
19854, 6
19862, 6
19870, 6
19902, 6
19910, 6
19918, 6
19926, 6
19934, 6
19950, 6
19958, 6
19966, 6
19974, 6
19982, 6
19990, 6
19998, 6
20006, 6
20014, 6
20022, 6
20038, 6
20046, 6
20054, 6
20062, 6
20070, 6
20078, 6
20086, 6
20094, 6
20102, 6
20110, 6
20118, 6
20126, 6
20134, 6
20142, 6
20158, 6
20166, 6
20174, 6
20182, 6
20190, 6
20198, 6
20206, 6
20214, 6
20222, 6
20230, 6
20238, 6
20246, 6
20254, 6
20262, 6
20270, 6
20278, 6
20286, 6
20294, 6
20302, 6
20310, 6
20326, 6
20334, 6
20342, 6
20350, 6
20358, 6
20366, 6
20382, 6
20390, 6
20398, 6
20406, 6
20414, 6
20422, 6
20430, 6
20438, 6
20446, 6
20454, 6
20462, 6
20470, 6
20486, 6
20494, 6
20502, 6
20510, 6
20518, 6
20526, 6
20534, 6
20550, 6
20558, 6
20566, 6
20574, 6
20582, 6
20590, 6
20598, 6
20606, 6
20614, 6
20622, 6
20630, 6
20638, 6
20646, 6
20654, 6
20662, 6
20670, 6
20678, 6
20686, 6
20694, 6
20702, 6
20718, 6
20726, 6
20734, 6
20742, 6
20750, 6
20766, 6
20782, 6
20790, 6
20798, 6
20806, 6
20814, 6
20822, 6
20830, 6
17335, 7
17359, 7
17391, 7
17407, 7
17423, 7
17431, 7
17439, 7
17447, 7
17455, 7
17463, 7
17471, 7
17479, 7
17487, 7
17495, 7
17503, 7
17671, 7
17695, 7
17711, 7
17735, 7
17759, 7
17791, 7
17807, 7
17815, 7
17823, 7
17839, 7
17863, 7
17919, 7
17967, 7
18015, 7
18047, 7
18063, 7
18071, 7
18079, 7
18087, 7
18095, 7
18103, 7
18127, 7
18135, 7
18143, 7
18175, 7
18191, 7
18199, 7
18231, 7
18239, 7
18247, 7
18255, 7
18263, 7
18287, 7
18295, 7
18303, 7
18311, 7
18327, 7
18343, 7
18367, 7
18375, 7
18415, 7
18423, 7
18431, 7
18463, 7
18487, 7
18495, 7
18503, 7
18511, 7
18519, 7
18527, 7
18535, 7
18551, 7
18559, 7
18567, 7
18591, 7
18607, 7
18623, 7
18647, 7
18655, 7
18663, 7
18727, 7
18743, 7
18759, 7
18767, 7
18799, 7
18807, 7
18815, 7
18823, 7
18831, 7
18847, 7
18863, 7
18871, 7
18887, 7
18895, 7
18911, 7
18927, 7
18943, 7
18975, 7
18991, 7
18999, 7
19055, 7
19095, 7
19103, 7
19127, 7
19143, 7
19151, 7
19167, 7
19183, 7
19215, 7
19223, 7
19255, 7
19263, 7
19287, 7
19295, 7
19327, 7
19335, 7
19351, 7
19359, 7
19391, 7
19399, 7
19407, 7
19431, 7
18792, 0
18864, 0
18872, 0
18880, 0
18888, 0
18896, 0
18904, 0
18912, 0
18928, 0
18936, 0
18960, 0
18968, 0
18992, 0
19000, 0
19048, 0
19056, 0
19104, 0
19120, 0
19136, 0
19152, 0
19176, 0
19184, 0
19192, 0
19224, 0
19232, 0
19240, 0
19248, 0
19256, 0
19264, 0
19272, 0
19288, 0
19312, 0
19328, 0
19344, 0
19392, 0
19656, 0
19664, 0
19672, 0
19680, 0
19688, 0
19696, 0
19704, 0
19712, 0
19720, 0
19736, 0
19744, 0
19752, 0
19760, 0
19768, 0
19784, 0
19792, 0
19800, 0
19808, 0
19816, 0
19824, 0
19832, 0
19840, 0
19856, 0
19872, 0
19880, 0
19896, 0
19904, 0
19912, 0
19936, 0
19944, 0
19952, 0
19960, 0
19968, 0
19984, 0
20000, 0
20008, 0
20016, 0
20024, 0
20040, 0
20064, 0
20072, 0
20080, 0
20088, 0
20096, 0
20104, 0
20112, 0
20136, 0
20152, 0
20160, 0
20184, 0
20192, 0
20200, 0
20208, 0
20216, 0
20224, 0
20232, 0
20240, 0
20248, 0
20256, 0
20264, 0
20272, 0
20280, 0
20288, 0
20296, 0
20304, 0
20312, 0
20320, 0
20328, 0
20336, 0
20344, 0
20352, 0
20368, 0
20376, 0
20384, 0
20392, 0
20400, 0
20408, 0
20416, 0
20424, 0
20432, 0
20448, 0
20456, 0
20464, 0
20472, 0
20480, 0
20488, 0
20496, 0
20504, 0
20512, 0
20520, 0
20528, 0
20536, 0
20544, 0
20552, 0
20568, 0
20576, 0
20584, 0
20592, 0
20600, 0
20608, 0
20616, 0
20624, 0
20640, 0
20648, 0
20656, 0
20664, 0
20672, 0
20680, 0
20688, 0
20696, 0
20704, 0
20712, 0
20720, 0
20736, 0
20752, 0
20760, 0
20768, 0
20776, 0
20784, 0
20792, 0
20800, 0
20808, 0
20816, 0
20824, 0
20968, 0
21008, 0
21016, 0
21080, 0
21200, 0
21208, 0
21216, 0
21224, 0
19681, 1
19697, 1
19705, 1
19713, 1
19729, 1
19737, 1
19745, 1
19753, 1
19761, 1
19769, 1
19777, 1
19785, 1
19793, 1
19801, 1
19809, 1
19825, 1
19833, 1
19841, 1
19849, 1
19857, 1
19873, 1
19881, 1
19889, 1
19897, 1
19913, 1
19921, 1
19929, 1
19937, 1
19945, 1
19953, 1
19961, 1
19969, 1
19985, 1
19993, 1
20009, 1
20017, 1
20025, 1
20033, 1
20041, 1
20049, 1
20057, 1
20065, 1
20073, 1
20081, 1
20089, 1
20097, 1
20105, 1
20113, 1
20121, 1
20129, 1
20137, 1
20145, 1
20161, 1
20169, 1
20177, 1
20185, 1
20193, 1
20201, 1
20209, 1
20217, 1
20225, 1
20233, 1
20241, 1
20249, 1
20257, 1
20265, 1
20273, 1
20281, 1
20289, 1
20297, 1
